geocodenum,hsppl2000,parproper2000,parnonproper2000,aptpro2000,hspro2000,hsgeo2000,hi_ses_hs2000,low_ses_hs2000,hi_ses_sigungu2000,low_ses_sigungu2000,d_par_hs2000,d_par_sido2000,x_par_hs_low2000,x_par_sido_low2000,hsppl2005,parproper2005,parnonproper2005,aptpro2005,hspro2005,hsgeo2005,hi_ses_hs2005,low_ses_hs2005,hi_ses_sigungu2005,low_ses_sigungu2005,d_par_hs2005,d_par_sido2005,x_par_hs_low2005,x_par_sido_low2005,hsppl2010,parproper2010,parnonproper2010,aptpro2010,hspro2010,hsgeo2010,hi_ses_hs2010,low_ses_hs2010,hi_ses_sigungu2010,low_ses_sigungu2010,d_par_hs2010,d_par_sido2010,x_par_hs_low2010,x_par_sido_low2010,hsppl2015,parproper2015,parnonproper2015,aptpro2015,hspro2015,hsgeo2015,hi_ses_hs2015,low_ses_hs2015,hi_ses_sigungu2015,low_ses_sigungu2015,d_par_hs2015,d_par_sido2015,x_par_hs_low2015,x_par_sido_low2015,hsppl2020,parproper2020,parnonproper2020,aptpro2020,hspro2020,hsgeo2020,hi_ses_hs2020,low_ses_hs2020,hi_ses_sigungu2020,low_ses_sigungu2020,d_par_hs2020,d_par_sido2020,x_par_hs_low2020,x_par_sido_low2020,geo2
11010,268,10.820895,45.522388,15.671641,84.328362,110101,22,105,29,122,.10203505,.33388495,.18973204,.21125712,218,26.605505,39.908257,13.302752,86.69725,110102,13,3,58,87,.18965517,.27361503,.36482558,.37129322,209,27.272728,30.143541,28.708134,71.291862,110101,34,54,57,63,.26065162,.32699949,.4338474,.37911722,188,32.446808,26.595745,27.127659,72.872337,110101,35,45,61,50,.32622951,.30507419,.47762096,.50769967,211,45.497631,11.374408,40.284359,59.715641,110102,41,6,96,24,.17708333,.34826523,.78315359,.6146009,서울특별시 종로구
11020,190,7.8947368,60,28.421053,71.578949,110201,12,80,15,114,.098245613,.33388495,.11571526,.21125712,154,15.584415,47.402596,35.064934,64.935066,110201,13,56,24,73,.22545663,.27361503,.23601775,.37129322,118,6.7796612,47.457626,44.915253,55.084747,110201,3,42,8,56,.375,.32699949,.11578947,.37911722,131,26.717558,35.877861,49.61832,50.38168,110202,26,11,35,47,.50881457,.30507419,.31765383,.50769967,145,32.413792,13.103448,67.586205,32.413792,110201,8,12,47,19,.46136618,.34826523,.56498855,.6146009,서울특별시 중구
11030,340,12.647058,48.529411,26.470589,73.529411,110301,12,143,43,165,.58759689,.33388495,.1450842,.21125712,282,27.659575,37.588654,42.198582,57.801418,110301,19,87,78,106,.57716495,.27361503,.28269938,.37129322,269,28.252789,29.368031,44.609665,55.390335,110301,28,66,76,79,.46702197,.32699949,.37834281,.37911722,227,33.920704,14.537445,52.863438,47.136562,110302,63,2,77,33,.75757575,.30507419,.35099715,.50769967,215,45.581394,8.8372097,68.372093,31.627907,110301,16,15,98,19,.62620836,.34826523,.60820466,.6146009,서울특별시 용산구
11040,541,7.9482441,56.007393,32.162663,67.837341,110401,5,254,43,303,.72200477,.33388495,.086817734,.21125712,457,19.693655,44.857769,47.264771,52.735229,110401,13,152,90,205,.59701896,.27361503,.21155153,.37129322,370,18.918919,38.37838,54.594593,45.405407,110402,54,46,70,142,.44748491,.32699949,.27150905,.37911722,270,34.814816,27.777779,60.370369,39.629631,110402,81,20,94,75,.59503543,.30507419,.35405746,.50769967,176,43.75,14.772727,72.727272,27.272728,110402,67,9,77,26,.52397603,.34826523,.54732716,.6146009,서울특별시 성동구
11050,682,15.249267,45.601173,25.36657,74.63343,110501,30,289,104,311,.64079893,.33388495,.14191967,.21125712,611,23.567921,39.279869,33.551556,66.448448,110501,47,217,144,240,.5777778,.27361503,.23843434,.37129322,496,22.17742,35.080647,38.508064,61.491936,110501,25,154,110,174,.65778476,.32699949,.2166601,.37911722,362,26.519337,29.281769,37.845303,62.154697,110501,28,91,96,106,.5668239,.30507419,.31793323,.50769967,275,37.81818,21.09091,46.909092,53.090908,110501,26,53,104,58,.66379309,.34826523,.38175574,.6146009,서울특별시 광진구
11060,588,4.7619047,63.265305,17.346939,82.653061,110601,15,330,28,372,.35138249,.33388495,.065255642,.21125712,485,13.195876,52.164948,36.494846,63.505154,110601,21,183,64,253,.39519516,.27361503,.17974468,.37129322,385,18.181818,37.662338,51.42857,48.57143,110602,59,44,70,145,.53940886,.32699949,.24223122,.37911722,294,26.190475,27.210884,63.265305,36.734695,110602,66,28,77,80,.50714284,.30507419,.35923675,.50769967,239,28.033472,18.828451,61.506275,38.493725,110602,57,13,67,45,.5618574,.34826523,.40455025,.6146009,서울특별시 동대문구
11070,907,5.4024258,58.21389,31.201763,68.798233,110701,13,415,49,528,.5206787,.33388495,.075581729,.21125712,706,10.481586,54.24929,36.968838,63.031162,110701,18,296,74,383,.52960271,.27361503,.1332587,.37129322,533,9.1932459,49.343338,37.898685,62.101315,110702,35,61,49,263,.48234656,.32699949,.13434288,.37911722,368,10.869565,43.75,42.663044,57.336956,110702,32,40,40,161,.55155277,.30507419,.1570289,.50769967,315,12.698413,33.650795,46.666668,53.333332,110701,13,77,40,106,.40141508,.34826523,.23683363,.6146009,서울특별시 중랑구
11080,788,6.3451777,60.532993,20.939087,79.060913,110801,23,418,50,477,.41631028,.33388495,.084536076,.21125712,619,16.801292,50.080776,39.095314,60.904686,110801,25,248,104,310,.55961537,.27361503,.18531682,.37129322,566,21.731449,35.689045,53.356892,46.643108,110802,94,51,123,202,.51175237,.32699949,.28410816,.37911722,481,32.016632,24.116425,58.835758,41.164242,110801,37,82,154,116,.46663681,.30507419,.44689801,.50769967,369,33.333332,16.802168,68.021683,31.978319,110802,107,19,123,62,.56346709,.34826523,.44832158,.6146009,서울특별시 성북구
11090,586,4.9488053,59.385666,14.505119,85.494881,110901,16,315,29,348,.35344827,.33388495,.07055366,.21125712,486,13.168724,51.646091,28.806585,71.193413,110902,43,45,64,251,.49259213,.27361503,.1635295,.37129322,419,10.97852,44.63007,30.310263,69.689735,110901,15,161,46,187,.53487563,.32699949,.14899434,.37911722,290,13.793103,39.655174,32.413792,67.586205,110902,25,18,40,115,.46847826,.30507419,.20396686,.50769967,237,21.940928,30.801687,45.147678,54.852322,110902,37,13,52,73,.53345627,.34826523,.29616439,.6146009,서울특별시 강북구
11100,761,15.900131,40.473061,56.504601,43.495399,111001,12,202,121,308,.55667061,.33388495,.21125531,.21125712,694,22.334293,35.734871,66.138329,33.861671,111001,12,154,155,248,.54354841,.27361503,.27358803,.37129322,552,15.942029,41.304348,57.427536,42.572464,111002,76,88,88,228,.47767144,.32699949,.22733824,.37911722,331,21.450151,29.305136,61.329304,38.670696,111001,13,67,71,97,.50762308,.30507419,.31608483,.50769967,263,18.631178,21.673004,68.821289,31.178707,111002,42,28,49,57,.36591479,.34826523,.39366472,.6146009,서울특별시 도봉구
11110,1315,17.03422,38.25095,81.520912,18.479088,111101,11,161,224,503,.27097237,.33388495,.28141266,.21125712,1144,30.856644,27.972029,87.325172,12.674825,111102,340,238,353,320,.2194228,.27361503,.4725658,.37129322,967,27.714581,24.198553,86.246124,13.753878,111101,14,58,268,234,.19562444,.32699949,.49248105,.37911722,712,28.089888,17.556179,86.516853,13.483146,111101,11,39,200,125,.257,.30507419,.54148364,.50769967,534,31.273409,13.29588,86.516853,13.483146,111102,157,56,167,71,.15138736,.34826523,.66587317,.6146009,서울특별시 노원구
11120,836,8.7320576,44.258373,13.277512,86.722488,111202,30,29,73,370,.33258054,.33388495,.14305584,.21125712,701,17.974323,44.507847,17.831669,82.168327,111201,81,289,126,312,.28342491,.27361503,.25156459,.37129322,574,14.982578,37.804878,29.268293,70.731705,111202,47,37,86,217,.37600473,.32699949,.24312063,.37911722,447,24.161074,27.964207,37.583893,62.416107,111201,43,112,108,125,.49785185,.30507419,.3352344,.50769967,362,26.519337,17.955801,54.143646,45.856354,111201,22,49,96,65,.52467948,.34826523,.43597931,.6146009,서울특별시 은평구
11130,544,12.683824,44.485294,32.536766,67.463234,111301,29,199,69,242,.40202418,.33388495,.19022436,.21125712,536,27.798508,34.141792,36.007462,63.992538,111301,58,154,149,183,.4522683,.27361503,.35040295,.37129322,439,17.312073,35.079727,38.496582,61.503418,111302,50,30,76,154,.46308956,.32699949,.26132035,.37911722,279,31.899641,20.071684,54.838711,45.161289,111302,60,14,89,56,.42415729,.30507419,.50904071,.50769967,306,41.503269,16.013071,59.150326,40.849674,111301,33,36,127,49,.47485137,.34826523,.58444798,.6146009,서울특별시 서대문구
11140,578,11.764706,43.079586,23.529411,76.470589,111401,37,215,68,249,.31933618,.33388495,.19189897,.21125712,490,28.163265,33.265305,39.795918,60.204082,111401,48,133,138,163,.46812484,.27361503,.35442159,.37129322,411,25.304136,31.386862,50.851582,49.148418,111401,33,90,104,129,.38036671,.32699949,.38231835,.37911722,351,28.774929,19.373219,56.695156,43.304844,111401,22,45,101,68,.44394293,.30507419,.47926241,.50769967,271,41.697418,13.284133,68.634689,31.365314,111402,97,14,113,36,.46951818,.34826523,.59714979,.6146009,서울특별시 마포구
11150,1018,22.888016,38.899803,49.508842,50.491158,111502,202,79,233,396,.66745782,.33388495,.21471854,.21125712,973,36.279549,27.852005,62.898254,37.101746,111502,312,99,353,271,.51853901,.27361503,.39948806,.37129322,821,33.252132,19.366627,62.606579,37.393421,111502,228,42,273,159,.57101387,.32699949,.42746332,.37911722,610,38.688526,18.852459,64.754097,35.245903,111502,198,35,236,115,.53463525,.30507419,.48265392,.50769967,494,44.736843,10.728745,71.457489,28.542511,111502,189,16,221,53,.55331683,.34826523,.60208756,.6146009,서울특별시 양천구
11160,1079,9.6385546,45.041706,48.470806,51.529194,111601,32,306,104,486,.32193732,.33388495,.16543001,.21125712,943,21.845175,37.963943,54.718983,45.281017,111602,153,150,206,358,.32372403,.27361503,.32955343,.37129322,764,19.895288,34.031414,58.115185,41.884815,111602,119,114,152,260,.34443319,.32699949,.32745916,.37911722,543,26.703499,22.099447,60.036831,39.963169,111601,27,76,145,120,.44712645,.30507419,.4330976,.50769967,432,25.462963,16.435184,62.037037,37.962963,111602,97,24,110,71,.54379004,.34826523,.41440848,.6146009,서울특별시 강서구
11170,732,7.6502733,50.546448,43.169399,56.830601,111702,45,106,56,370,.51708496,.33388495,.11391731,.21125712,583,20.754717,40.994854,50.428818,49.571182,111702,87,71,121,239,.42193714,.27361503,.28189191,.37129322,459,15.46841,35.076252,52.287582,47.712418,111702,58,51,71,161,.50013125,.32699949,.2407679,.37911722,374,21.390375,25.935829,58.556149,41.443851,111701,16,67,80,97,.49072164,.30507419,.34372365,.50769967,326,25.153374,24.23313,58.895706,41.104294,111701,12,54,82,79,.53720284,.34826523,.35745865,.6146009,서울특별시 구로구
11180,486,4.5267491,59.053497,23.251028,76.74897,111801,9,245,22,287,.44456762,.33388495,.064837545,.21125712,422,9.2417059,53.317535,31.99052,68.009476,111801,10,185,39,225,.56581199,.27361503,.11688344,.37129322,326,9.509202,49.386501,40.184048,59.815952,111801,8,120,31,161,.48727709,.32699949,.13810171,.37911722,246,13.821138,37.804878,36.178864,63.821136,111801,16,80,34,93,.38962683,.30507419,.22453463,.50769967,203,17.73399,33.990147,41.871922,58.128078,111802,24,15,36,69,.44927537,.34826523,.27607176,.6146009,서울특별시 금천구
11190,661,12.708018,47.50378,39.939487,60.060513,111901,12,249,84,314,.65013647,.33388495,.14525114,.21125712,595,27.731092,32.605042,55.630253,44.369747,111902,148,50,165,194,.63923776,.27361503,.27102426,.37129322,413,20.581114,34.382568,52.542374,47.457626,111902,75,35,85,142,.63587409,.32699949,.2324573,.37911722,342,30.116959,21.34503,60.526318,39.473682,111901,12,53,103,73,.60952252,.30507419,.35864401,.50769967,289,39.792389,13.148788,62.629757,37.370243,111902,90,8,115,38,.5720824,.34826523,.55219215,.6146009,서울특별시 영등포구
11200,662,13.444109,44.864048,28.549849,71.45015,112001,29,266,89,297,.56978017,.33388495,.15686436,.21125712,544,29.779411,31.617647,44.669117,55.330883,112002,116,40,162,172,.48349124,.27361503,.37125552,.37129322,456,26.096491,21.710526,47.149124,52.850876,112001,35,80,119,99,.51396316,.32699949,.40245426,.37911722,361,33.240997,17.174515,59.002769,40.997231,112002,94,14,120,62,.55752689,.30507419,.46854919,.50769967,291,36.76976,12.371134,63.573883,36.426117,112001,21,24,107,36,.47040498,.34826523,.6036281,.6146009,서울특별시 동작구
11210,802,5.8603492,50.124687,17.955112,82.044891,112101,24,352,47,402,.36498359,.33388495,.095078379,.21125712,651,19.201229,42.396313,33.486942,66.513054,112102,70,59,125,276,.34623188,.27361503,.27497891,.37129322,522,16.666666,36.781609,43.103447,56.896553,112101,24,140,87,192,.45330459,.32699949,.25507689,.37911722,388,19.845362,30.670103,44.587627,55.412373,112102,48,27,77,119,.39648587,.30507419,.33050072,.50769967,254,24.80315,16.929134,44.48819,55.51181,112101,20,38,63,43,.56626064,.34826523,.40889803,.6146009,서울특별시 관악구
11220,661,39.939487,19.062027,57.186081,42.813919,112201,60,102,264,126,.58225107,.33388495,.47024971,.21125712,667,49.775112,13.493254,64.167915,35.832085,112201,56,66,332,90,.56465864,.27361503,.58194536,.37129322,572,56.118881,8.2167835,73.07692,26.923077,112202,285,11,321,47,.65380794,.32699949,.60832375,.37911722,549,63.20583,5.8287797,78.870674,21.129326,112202,310,14,347,32,.45587176,.30507419,.79700476,.50769967,511,63.992172,4.1095891,80.821915,19.178082,112202,296,7,327,21,.57186544,.34826523,.78489184,.6146009,서울특별시 서초구
11230,1023,36.656891,18.866079,71.554253,28.445747,112302,316,89,375,193,.38152677,.33388495,.55485052,.21125712,892,51.79372,14.573991,71.300446,28.699551,112301,72,77,462,130,.43646353,.27361503,.6451323,.37129322,784,55.9949,10.331633,76.530609,23.469387,112301,50,51,439,81,.51573443,.32699949,.65555006,.37911722,672,61.458332,5.8035712,80.952377,19.047619,112302,368,25,413,39,.25001553,.30507419,.87404191,.50769967,744,68.279572,3.3602149,84.543015,15.456989,112302,454,14,508,25,.33370078,.34826523,.9087863,.6146009,서울특별시 강남구
11240,1337,23.934181,32.236351,55.048615,44.951385,112401,35,324,320,431,.64236516,.33388495,.25378448,.21125712,998,32.064129,28.256514,51.002003,48.997997,112402,267,62,320,282,.61451685,.27361503,.32988203,.37129322,927,34.627831,23.30097,64.185547,35.814457,112401,48,147,321,216,.53102285,.32699949,.42251649,.37911722,736,44.565216,12.228261,68.75,31.25,112402,286,27,328,90,.57195121,.30507419,.55412143,.50769967,542,51.660515,7.9335794,76.383766,23.616236,112402,259,11,280,43,.66918606,.34826523,.54025805,.6146009,서울특별시 송파구
11250,1021,13.80999,41.821743,46.62096,53.37904,112501,21,327,141,427,.61687177,.33388495,.17395367,.21125712,820,24.024391,32.92683,54.756096,45.243904,112502,158,79,197,270,.50943786,.27361503,.31501341,.37129322,637,22.135008,29.199371,59.026688,40.973312,112501,24,133,141,186,.54484099,.32699949,.30541763,.37911722,491,26.069246,20.977596,61.099796,38.900204,112501,30,67,128,103,.41611043,.30507419,.4567962,.50769967,395,43.544304,11.392406,74.177216,25.822784,112501,18,31,172,45,.58423775,.34826523,.53824639,.6146009,서울특별시 강동구
21010,74,4.0540543,71.62162,27.027027,72.972977,210101,2,42,3,53,.12578617,.1980163,.05331618,.11957426,82,10.97561,56.097561,20.731707,79.268295,210101,4,39,9,46,.40338165,.2101732,.14227334,.2980797,84,8.333333,60.714287,28.571428,71.428574,210101,3,37,7,51,.29691878,.21773584,.11541394,.24026109,74,13.513514,36.486488,37.837837,62.162163,210101,4,21,10,27,.37777779,.21693882,.23555556,.36118573,68,5.8823528,38.235294,42.64706,57.35294,210101,0,21,4,26,.80769229,.27189255,.085470088,.49569887,부산광역시 중구
21020,236,6.3559322,60.59322,16.949152,83.05085,210201,6,128,15,143,.49510491,.1980163,.079414986,.11957426,178,15.730337,44.382023,28.651686,71.348312,210201,9,67,28,79,.52667272,.2101732,.19353227,.2980797,151,13.907285,43.046356,40.39735,59.60265,210202,14,15,21,65,.43589744,.21773584,.20587277,.24026109,120,19.166666,35.833332,50.833332,49.166668,210201,6,33,23,43,.50657231,.21693882,.26449347,.36118573,127,20.472441,25.19685,66.141731,33.858269,210201,4,17,26,32,.37740386,.27189255,.37990668,.49569887,부산광역시 서구
21030,194,1.0309278,69.587631,9.7938147,90.206184,210301,2,121,2,135,.1037037,.1980163,.014573923,.11957426,151,8.609271,61.589405,19.86755,80.132454,210302,2,13,13,93,.014061208,.2101732,.12262003,.2980797,141,5.673759,45.390072,25.531916,74.468086,210302,1,18,8,64,.15625,.21773584,.10973188,.24026109,113,9.7345133,46.0177,36.283184,63.716816,210302,5,17,11,52,.12762238,.21693882,.17279977,.36118573,112,15.178572,26.785715,43.75,56.25,210301,4,26,17,30,.63137257,.27189255,.21751633,.49569887,부산광역시 동구
21040,306,4.5751634,63.398693,52.941177,47.058823,210401,2,115,14,194,.44992638,.1980163,.063831933,.11957426,267,10.486892,57.677902,47.940075,52.059925,210402,19,65,28,154,.25649351,.2101732,.14854448,.2980797,219,7.3059359,51.598175,58.447487,41.552513,210402,14,55,16,113,.38827434,.21773584,.11586507,.24026109,120,10,48.333332,59.166668,40.833332,210401,1,28,12,58,.3994253,.21693882,.15541893,.36118573,113,11.504425,38.053097,71.681419,28.318584,210401,2,20,13,43,.31127012,.27189255,.21533391,.49569887,부산광역시 영도구
21050,812,8.1280785,58.620689,43.103447,56.896553,210501,9,341,66,476,.58002293,.1980163,.10261911,.11957426,610,21.311476,41.639343,56.557377,43.442623,210501,25,162,130,254,.44548759,.2101732,.27832001,.2980797,452,13.053098,43.584072,62.16814,37.83186,210501,7,113,59,197,.45495999,.21773584,.19649398,.24026109,360,18.055555,30.555555,71.388885,28.611111,210502,62,61,65,110,.39930069,.21693882,.30522627,.36118573,236,24.152542,16.525423,82.627121,17.372881,210502,47,30,57,39,.055330634,.27189255,.59098798,.49569887,부산광역시 부산진구
21060,626,7.507987,51.437698,44.728436,55.271564,210602,42,87,47,322,.62343067,.1980163,.10317209,.11957426,453,21.412804,41.501102,49.889626,50.110374,210601,24,123,97,188,.40683264,.2101732,.28971112,.2980797,400,18,35.5,60.75,39.25,210602,60,49,72,142,.48826292,.21773584,.26479611,.24026109,281,22.41993,27.758007,65.836296,34.1637,210601,6,52,63,78,.5714286,.21693882,.29788119,.36118573,296,29.054054,12.837838,83.108109,16.891891,210602,82,20,86,38,.42717257,.27189255,.50924104,.49569887,부산광역시 동래구
21070,553,6.1482821,60.216999,36.52803,63.47197,210701,11,238,34,333,.39118531,.1980163,.087180197,.11957426,439,24.601366,38.041004,55.808655,44.191345,210701,15,109,108,167,.51380575,.2101732,.2928583,.2980797,469,12.579957,40.085289,64.179108,35.820896,210702,50,91,59,188,.36341506,.21773584,.215454,.24026109,295,24.067797,28.813559,72.203392,27.79661,210701,5,44,71,85,.44722453,.21693882,.35034725,.36118573,289,30.103806,15.570934,82.00692,17.99308,210702,83,22,87,45,.46513411,.27189255,.46217519,.49569887,부산광역시 남구
21080,702,5.4131055,57.407406,64.387466,35.612537,210801,3,177,38,403,.36025858,.1980163,.082522362,.11957426,651,16.897081,47.004608,75.422424,24.577574,210801,8,112,110,306,.29328579,.2101732,.24286935,.2980797,473,8.4566593,43.128963,78.012688,21.987314,210801,1,72,40,204,.32794118,.21773584,.15240963,.24026109,333,16.516516,32.732731,82.28228,17.717718,210802,50,75,55,109,.22101751,.21693882,.31521994,.36118573,232,20.689655,23.275862,82.758621,17.241379,210802,46,30,48,54,.40277779,.27189255,.37044534,.49569887,부산광역시 북구
21090,872,14.220183,45.068806,65.022934,34.977066,210901,8,209,124,393,.46729049,.1980163,.20064054,.11957426,762,29.133858,34.776901,74.93438,25.065617,210902,209,134,222,265,.43578106,.2101732,.35274163,.2980797,614,20.684038,33.06189,76.710098,23.289902,210901,10,87,127,203,.34983128,.21773584,.33112314,.24026109,495,28.282827,23.232323,80.404037,19.595959,210902,127,63,140,115,.35931677,.21693882,.45661327,.36118573,577,33.622185,16.117851,82.668976,17.331022,210902,169,61,194,93,.21522005,.27189255,.63286912,.49569887,부산광역시 해운대구
21100,815,7.9754601,52.883434,59.386501,40.613499,211002,60,196,65,431,.46832055,.1980163,.11794277,.11957426,659,13.657056,45.371777,63.277695,36.722305,211001,13,151,90,299,.36057228,.2101732,.20942609,.2980797,476,11.134454,40.756302,70.798317,29.201681,211002,46,109,53,194,.30606887,.21773584,.20008133,.24026109,344,13.372093,39.244186,76.744186,23.255814,211002,43,83,46,135,.31996781,.21693882,.23082785,.36118573,282,11.702127,28.014185,80.496452,19.503546,211002,29,56,33,79,.16992712,.27189255,.28497836,.49569887,부산광역시 사하구
21110,566,10.24735,52.473499,35.689045,64.310951,211101,13,240,58,297,.58394289,.1980163,.12619217,.11957426,475,26.526316,34.947369,42.105263,57.894737,211101,40,135,126,166,.49579269,.2101732,.32315341,.2980797,327,20.795107,36.391438,55.963303,44.036697,211101,13,79,68,119,.47268906,.21773584,.28841126,.24026109,259,26.640926,26.254826,54.826256,45.173744,211102,52,23,69,68,.4153879,.21693882,.41596141,.36118573,224,29.464285,13.392858,67.85714,32.142857,211102,55,12,66,30,.43333334,.27189255,.55594444,.49569887,부산광역시 금정구
21120,90,0,74.444443,0,100,211201,0,67,0,67,0,.1980163,0,.11957426,70,1.4285715,68.571426,0,100,211201,1,48,1,48,0,.2101732,.020408163,.2980797,74,13.513514,45.945946,44.594593,55.405407,211201,0,27,10,34,.79411763,.21773584,.12110727,.24026109,101,15.841584,23.762377,68.316833,31.683168,211201,1,15,16,24,.5625,.21693882,.2734375,.36118573,173,24.277456,11.560694,88.439308,11.560694,211202,37,13,42,20,.23095238,.27189255,.62683332,.49569887,부산광역시 강서구
21130,462,7.7922077,52.380951,38.095238,61.904762,211302,31,49,36,242,.6586318,.1980163,.098600157,.11957426,339,22.418879,41.002949,55.752213,44.247787,211302,68,43,76,139,.58538431,.2101732,.24263999,.2980797,258,17.44186,33.333332,58.52713,41.47287,211302,39,26,45,86,.56434107,.21773584,.2448203,.24026109,236,20.338984,21.61017,69.491524,30.508474,211302,46,18,48,51,.60539216,.21693882,.29065126,.36118573,277,28.880867,16.606499,83.393501,16.606499,211302,79,26,80,46,.42228261,.27189255,.44596273,.49569887,부산광역시 연제구
21140,341,13.489736,46.041058,39.589443,60.410557,211402,38,35,46,157,.60315704,.1980163,.16386542,.11957426,246,30.081301,38.211384,43.902439,56.097561,211402,56,15,74,94,.59718227,.2101732,.28181681,.2980797,219,20.091324,31.506849,52.511417,47.488583,211402,32,18,44,69,.46640316,.21773584,.30774328,.24026109,132,23.484848,25,55.303032,44.696968,211402,23,9,31,33,.46920821,.21693882,.37784091,.36118573,154,24.025974,16.883118,77.272728,22.727272,211402,32,15,37,26,.28794178,.27189255,.52501023,.49569887,부산광역시 수영구
21150,680,5.2941175,63.529411,58.088234,41.911766,211501,4,224,36,432,.4074074,.1980163,.073294349,.11957426,480,13.125,50.833332,64.791664,35.208332,211501,3,122,63,244,.45238096,.2101732,.17683516,.2980797,388,10.051546,53.608246,69.072166,30.927835,211502,38,120,39,208,.3974359,.21773584,.14350733,.24026109,230,12.173913,46.52174,77.391304,22.608696,211502,28,72,28,107,.32710281,.21693882,.18841122,.36118573,196,14.795918,31.12245,78.571426,21.428572,211502,27,39,29,61,.29169023,.27189255,.29160458,.49569887,부산광역시 사상구
21310,158,3.164557,66.455696,37.974682,62.025318,213102,3,33,5,105,.2857143,.1980163,.044723295,.11957426,119,13.445378,50.42017,56.302521,43.697479,213101,4,34,16,60,.31666666,.2101732,.19649123,.2980797,148,6.0810809,48.648647,71.62162,28.378378,213101,5,26,9,72,.19444445,.21773584,.10935484,.24026109,202,12.871287,24.752476,81.188118,18.811882,213102,23,33,26,50,.22461538,.21693882,.32207143,.36118573,272,20.220589,19.852942,90.073532,9.9264708,213102,53,46,55,54,.11178451,.27189255,.48567152,.49569887,부산광역시 기장군
22010,131,4.5801525,58.015266,21.374046,78.625954,220101,2,66,6,76,.5350877,.25692743,.06313578,.12532325,102,12.745098,48.039215,27.450981,72.549019,220102,5,8,13,49,.22135007,.25156248,.19940409,.2782447,115,20,37.391304,54.782608,45.217392,220102,19,15,23,43,.47724974,.33592671,.27633378,.24000606,109,18.348623,28.440367,55.963303,44.036697,220102,17,11,20,31,.49516129,.3291446,.29958925,.3328453,125,36,10.4,80.800003,19.200001,220101,5,4,45,13,.1965812,.35781291,.73608929,.40866041,대구광역시 중구
22020,583,5.6603775,63.121784,30.703259,69.296738,220201,11,285,33,368,.44112319,.25692743,.076037206,.12532325,514,16.14786,49.22179,49.027237,50.972763,220201,24,160,83,253,.34325445,.25156248,.22517094,.2782447,476,9.0336132,44.537815,56.932774,43.067226,220202,33,88,43,212,.35234752,.33592671,.15685722,.24000606,339,12.684366,31.563421,65.781708,34.218288,220202,34,59,43,107,.23929581,.3291446,.27241907,.3328453,278,17.266188,19.064749,75.179855,24.820145,220202,46,21,48,53,.56210691,.35781291,.30755213,.40866041,대구광역시 동구
22030,553,2.169982,74.321884,16.455696,83.544304,220301,4,365,12,411,.55474454,.25692743,.026207918,.12532325,404,5.19802,65.594063,15.841584,84.158417,220301,16,236,21,265,.12866127,.25156248,.072637103,.2782447,293,5.4607511,63.822525,26.279863,73.720139,220302,7,40,16,187,.22359626,.33592671,.077209711,.24000606,231,7.7922077,57.142857,27.272728,72.727272,220301,8,114,18,132,.41919193,.3291446,.10533319,.3328453,183,6.5573769,44.808743,40.983608,59.016392,220302,7,27,12,82,.25406504,.35781291,.12368484,.40866041,대구광역시 서구
22040,344,10.465117,62.5,18.313953,81.686043,220401,13,198,36,215,.5598191,.25692743,.1022049,.12532325,241,18.257261,48.132782,22.406639,77.593361,220402,24,14,44,116,.4247649,.25156248,.22037429,.2782447,173,6.9364161,43.3526,28.901733,71.098267,220402,7,11,12,75,.43666667,.33592671,.11887278,.24000606,143,15.384615,34.265736,33.566433,66.433563,220402,11,12,22,49,.25510204,.3291446,.29016933,.3328453,155,10.967742,34.838711,36.129032,63.870968,220401,4,45,17,54,.59803921,.35781291,.16651206,.40866041,대구광역시 남구
22050,855,7.1345029,54.035088,56.374268,43.625732,220502,49,204,61,462,.36172023,.25692743,.11033885,.12532325,878,18.33713,43.963554,63.553532,36.446468,220501,21,195,161,386,.37474656,.25156248,.25840372,.2782447,740,10.945946,41.756756,72.162163,27.837837,220501,2,135,81,309,.41220185,.33592671,.18220977,.24000606,613,12.398043,29.200653,77.650894,22.349102,220502,69,115,76,179,.26543665,.3291446,.2761724,.3328453,551,14.882032,20.689655,84.573502,15.426497,220501,7,31,82,114,.18656397,.35781291,.39569527,.40866041,대구광역시 북구
22060,962,16.632017,37.525986,56.029106,43.970894,220602,140,125,160,361,.52873963,.25692743,.23400342,.12532325,913,35.596931,23.877327,66.484116,33.515881,220602,276,91,325,218,.43179959,.25156248,.47611892,.2782447,762,32.545933,18.766405,70.341209,29.658792,220602,223,55,248,143,.51457816,.33592671,.44466946,.24000606,713,37.166901,13.604488,75.596069,24.403927,220602,237,44,265,97,.44073138,.3291446,.57145679,.3328453,506,42.292492,7.5098815,82.21344,17.786562,220602,195,19,214,38,.41121495,.35781291,.70560747,.40866041,대구광역시 수성구
22070,1278,7.5117369,50.782475,64.788734,35.211269,220701,7,290,96,649,.37392461,.25692743,.12042252,.12532325,1214,18.533773,41.268536,69.85173,30.14827,220701,21,214,225,501,.33381239,.25156248,.27617916,.2782447,911,14.489572,39.846321,74.862785,25.137213,220701,14,141,132,363,.28236914,.33592671,.24733482,.24000606,783,17.496807,26.819923,79.693489,20.306513,220702,129,124,137,210,.35112965,.3291446,.33592594,.3328453,554,21.299639,21.841156,74.187729,25.812275,220702,112,58,118,121,.4698137,.35781291,.3610746,.40866041,대구광역시 달서구
